fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
"['a', 'b', 'c']->e",1.0,0.040488623487998754,1.0,1.0,1.0,False,1.0
"['a', 'c', 'd']->e",1.0,0.040488623487998754,1.0,1.0,1.0,False,1.0
"['b', 'c', 'd']->e",1.0,0.04613452732308987,1.0,1.0,1.0,False,1.0
"['a', 'b', 'd']->e",1.0,0.040488623487998754,1.0,1.0,1.0,False,1.0
