fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
['last_name']->download_month,0.04143042534407548,0.013271597824307313,0.999262,0.619,0.854,False,0.6729380964324226
['first_name']->download_month,-0.006500620645521593,-0.006200518051014903,0.99778,0.3919999999999999,0.774,False,0.46960531766644215
['zip_code']->download_month,0.048853136733386204,0.03791809578616401,0.993374,0.20499999999999985,0.6950000000000001,False,0.29497414472740574
['first_name']->name_prefix,-0.833490092258383,0.032861408309492246,0.999856,0.979,1.0,False,0.7226900027435419
['zip_code']->name_prefix,-0.30306121693687493,0.13282129241999718,0.999727,0.974,1.0,False,0.604788302597257
['middle_name']->name_prefix,-0.7021099028943321,-0.0928939647689398,0.999581,0.975,1.0,False,0.4613252512948412
['city']->name_prefix,-0.2602634010036766,0.15035850771808085,0.998671,0.974,1.0,False,0.5723699417270611
['register_date']->name_prefix,-0.3991653211827959,-0.10663218331199198,0.998558,0.974,1.0,False,0.30150199128288535
"['city', 'middle_name']->zip_code",-0.01795866860405959,0.16948278426664232,0.999854,0.946,0.974,False,0.9892666084604397
['age']->name_prefix,-0.08055262079855274,0.24761940463783044,0.998396,0.973,1.0,False,0.4617400042440798
"['middle_name', 'register_date']->city",-0.3106993707846659,0.15351344386056487,0.999766,0.8659999999999999,0.925,False,0.9728265430176106
"['middle_name', 'register_date']->birth_place",-2.7240994929183424,0.17317153377408334,0.999959,0.97,0.995,False,0.9705496755805193
"['download_month', 'full_phone_num', 'gender']->ethnic",-8.365579951101322,0.6513828590356922,1.0,1.0,1.0,False,1.0
"['city', 'middle_name']->full_phone_num",-2.7741266904967423,0.16323493898201547,0.99996,0.973,0.991,False,0.9905327318929131
"['age', 'zip_code']->middle_name",-0.3509119300498498,0.001316815577063979,0.998707,0.6159999999999999,0.769,False,0.89960458478861
"['city', 'middle_name']->download_month",-1.0743135492571407,0.16008460311025008,0.999846,0.913,0.964,False,0.9246669608450276
"['city', 'middle_name']->gender",-1.1904613685208951,0.15779329667488295,0.999866,0.919,0.962,False,0.9197446267251191
"['birth_place', 'full_phone_num', 'gender']->name_suffix",-0.5511099097561389,0.6599176100027702,0.999964,0.998,1.0,False,0.9724980042113825
"['middle_name', 'zip_code']->last_name",-0.4511817856175113,0.14919118874674941,0.999824,0.8879999999999999,0.9359999999999999,False,0.9841151333789135
"['middle_name', 'register_date']->full_phone_num",-2.816111767000787,0.16272344232032887,0.999963,0.972,0.995,False,0.9908869764552075
"['age', 'middle_name']->city",-0.10374235708635049,0.1577008292019383,0.999556,0.7799999999999999,0.882,False,0.9563770625385255
"['age', 'city']->middle_name",-0.2768976657784974,0.003641097397970916,0.997247,0.5809999999999998,0.73,False,0.8695392725571548
"['middle_name', 'register_date']->download_month",-1.1856619160076747,0.1454219707429445,0.999858,0.897,0.958,False,0.9090191233190393
"['birth_place', 'download_month', 'full_phone_num']->ethnic",-9.167150356729453,0.6948643179434264,1.0,1.0,1.0,False,1.0
"['birth_place', 'download_month', 'full_phone_num']->name_prefix",-0.577771048174688,0.6896809582316332,1.0,1.0,1.0,False,1.0
"['city', 'register_date']->full_phone_num",-1.033260379700498,0.010494223816471249,0.998923,0.814,0.901,False,0.8896761723559985
"['middle_name', 'register_date']->zip_code",-0.32926450954348496,0.15148209561207948,0.99975,0.859,0.919,False,0.9723672809158492
"['city', 'register_date']->download_month",0.033461818418533684,0.013230136937357084,0.998594,0.6119999999999999,0.845,False,0.6559560731390153
"['download_month', 'full_phone_num', 'gender']->name_suffix",-0.517444435137494,0.6232870682729823,0.99998,0.998,1.0,False,0.9785992875890417
"['birth_place', 'download_month', 'full_phone_num', 'gender']->race",-6.507258714539558,0.6868847998851622,1.0,1.0,1.0,False,1.0
"['age', 'middle_name']->birth_place",-1.8164334211824658,0.15691666896661294,0.999881,0.905,0.988,False,0.9233997306178784
"['city', 'register_date']->zip_code",0.7597558550753791,0.12699034085101535,0.998894,0.849,0.923,False,0.9689809787411341
"['age', 'register_date']->city",0.07660461171148003,0.026594153481295457,0.996402,0.45499999999999985,0.645,False,0.8203021044199754
"['age', 'city']->full_phone_num",-1.1260004280915972,0.014758311391676382,0.999237,0.7979999999999999,0.901,False,0.8979747935531246
"['city', 'middle_name']->last_name",-0.3349867596481686,0.1491668076691749,0.999678,0.852,0.911,False,0.9759224446894283
"['birth_place', 'download_month', 'full_phone_num']->name_suffix",-0.5560633985274517,0.6590722541296263,0.999956,0.998,1.0,False,0.9703203619160433
"['birth_place', 'full_phone_num', 'gender', 'name_prefix']->ethnic",-14.699157997426193,0.999,1.0,1.0,1.0,False,1.0
"['register_date', 'zip_code']->middle_name",-0.2857536593719061,0.002151631343325633,0.998529,0.6079999999999999,0.752,False,0.8886113189515987
"['city', 'register_date']->middle_name",-0.2438927421464805,0.0011431915066760778,0.997508,0.5849999999999999,0.723,False,0.8622728431307346
"['age', 'register_date']->birth_place",-0.30050075360761963,0.1080570110055612,0.999337,0.711,0.973,False,0.8284898288427409
"['download_month', 'full_phone_num', 'gender']->name_prefix",-0.5388737650147575,0.6455139324957002,1.0,1.0,1.0,False,1.0
"['age', 'middle_name']->download_month",-0.6442171973954287,0.16563604420517775,0.999756,0.859,0.947,False,0.880811124335304
"['age', 'register_date']->middle_name",-0.20177377350395775,0.0002009228416101072,0.996592,0.5219999999999998,0.659,False,0.8257772073794484
"['age', 'middle_name']->full_phone_num",-1.7031024129878793,0.1721075842923745,0.999937,0.959,0.992,False,0.9852509847046905
"['age', 'city']->zip_code",0.6892060351842828,0.11260926497726198,0.99838,0.8069999999999999,0.907,False,0.9602577403193395
"['age', 'register_date']->full_phone_num",-0.7896759657121211,0.013477426662174996,0.99853,0.7929999999999999,0.896,False,0.8616314593782265
"['middle_name', 'register_date']->gender",-1.2737854757391323,0.14777351630165536,0.99987,0.905,0.959,False,0.9087239662277243
"['age', 'middle_name']->zip_code",-0.13310945287255538,0.15275856859626535,0.999498,0.7779999999999999,0.871,False,0.9539281229864447
"['age', 'city']->download_month",0.06911558203418589,0.02494246965701774,0.998572,0.6279999999999999,0.86,False,0.6844980236904313
"['city', 'register_date']->gender",0.006215940611183357,0.004222545327672411,0.998696,0.6079999999999999,0.855,False,0.6365838048612823
"['age', 'register_date']->zip_code",0.042482042490265215,0.016461483027260693,0.996186,0.45299999999999974,0.616,False,0.8183175446621777
"['full_phone_num', 'zip_code']->middle_name",-0.44681580399561427,0.6108108191798347,0.999687,0.945,0.96,False,0.9800160037410445
"['age', 'register_date']->download_month",0.0790138535115813,0.03459664451521627,0.998118,0.5389999999999999,0.835,False,0.615628174985151
"['city', 'download_month']->full_phone_num",-0.23071664026324545,0.028459026278574218,0.995548,0.6819999999999999,0.808,False,0.7407546826976927
"['birth_place', 'download_month', 'gender', 'race']->name_suffix",-0.08497239811453694,0.31383449299640725,0.995617,0.962,0.99,False,0.4315918000404168
"['download_month', 'middle_name']->full_phone_num",-0.49223328534412736,0.18978454903358233,0.999199,0.848,0.929,False,0.9068637452012157
"['full_phone_num', 'middle_name']->birth_place",-2.9705425589678,0.6595734161091262,1.0,1.0,1.0,False,1.0
"['city', 'download_month', 'full_phone_num']->middle_name",-0.5573381748262201,0.6111372112993214,0.999716,0.949,0.966,False,0.9836708706795562
"['download_month', 'full_phone_num', 'middle_name']->city",-0.9760511022027869,0.6589927810112328,0.999998,0.998,0.999,False,0.9996914090803485
"['city', 'full_phone_num']->zip_code",-0.2335217877448137,0.6323857436766773,0.999802,0.98,0.991,False,0.9971254422407788
"['city', 'full_phone_num']->download_month",-1.4273008730370558,0.6203428198483856,0.999804,0.95,0.985,False,0.9616821845694731
"['age', 'zip_code']->last_name",0.01919452641157182,0.0023955891786074934,0.998486,0.5589999999999998,0.7090000000000001,False,0.9118535067990632
"['age', 'city']->last_name",0.014649658102796614,0.0023527678453116874,0.996876,0.5139999999999998,0.6599999999999999,False,0.8823192613186343
"['full_phone_num', 'register_date']->birth_place",-2.0493861960434376,0.6358331108149657,1.0,1.0,1.0,False,1.0
"['download_month', 'gender', 'register_date']->full_phone_num",-0.3741822980964369,0.020254670128837415,0.995621,0.7459999999999999,0.842,False,0.7571475206323933
"['age', 'middle_name']->gender",-0.6500864717665067,0.18211683941581158,0.999826,0.887,0.956,False,0.8932050460816552
"['birth_place', 'download_month', 'gender', 'race']->name_prefix",-0.08905397314921593,0.21348248098738,0.995194,0.975,1.0,False,0.3265255870699894
"['age', 'city']->gender",-0.01905107470702605,-0.005281979757952193,0.998442,0.6179999999999999,0.855,False,0.6444323164862328
"['download_month', 'full_phone_num', 'register_date']->middle_name",-0.6321737463197721,0.610987066265163,0.999862,0.967,0.978,False,0.9897768261236164
"['age', 'register_date']->gender",-0.011715930452068646,-0.002566794314272869,0.998032,0.5299999999999998,0.825,False,0.5664291672208438
"['download_month', 'full_phone_num', 'register_date']->city",-0.5308539066511351,0.6161796438629639,0.99989,0.972,0.985,False,0.9931831016877558
"['age', 'full_phone_num']->birth_place",-1.4269557375028388,0.6367263122651534,1.0,1.0,1.0,False,1.0
"['full_phone_num', 'middle_name']->download_month",-2.4061622707851953,0.6599383645935659,1.0,1.0,1.0,False,1.0
"['age', 'download_month', 'gender']->full_phone_num",-0.12491220204180475,0.017178754870062263,0.994943,0.6429999999999999,0.76,False,0.6590194484305433
"['middle_name', 'register_date']->last_name",-0.3523346774382652,0.14917545041933555,0.99973,0.85,0.91,False,0.9768357270180149
"['birth_place', 'download_month', 'ethnic', 'full_phone_num', 'name_suffix']->race",-10.388326105543806,0.9836425083047556,1.0,1.0,1.0,False,1.0
"['full_phone_num', 'register_date']->download_month",-1.6816238999353916,0.6077574504597252,0.999828,0.955,0.981,False,0.9598874016566212
"['age', 'full_phone_num']->download_month",-1.1302264594066957,0.6106947244953734,0.99984,0.956,0.983,False,0.9617504083662576
"['city', 'gender']->full_phone_num",-0.2394892854819637,0.022269323755730652,0.995229,0.6789999999999999,0.8029999999999999,False,0.733718780839967
"['download_month', 'full_phone_num', 'middle_name']->zip_code",-0.9559826476625393,0.6589961277676866,0.999998,0.998,0.999,False,0.9997104520822757
"['birth_place', 'full_phone_num', 'gender', 'name_suffix']->ethnic",-14.496760412553835,0.9836468940427636,1.0,1.0,1.0,False,1.0
"['full_phone_num', 'gender', 'race']->name_suffix",-0.5060470836317252,0.6239176100027712,0.999964,0.998,1.0,False,0.9724980042113825
"['gender', 'middle_name']->full_phone_num",-0.42847108489883134,0.19187516952908668,0.999135,0.839,0.921,False,0.8975131544960143
"['register_date', 'zip_code']->last_name",0.054625984431374786,0.006203705720640218,0.998328,0.5489999999999998,0.698,False,0.9051202384830471
"['city', 'full_phone_num']->gender",-1.5957131716947393,0.6052702628125357,0.999762,0.94,0.978,False,0.9452817375780665
"['download_month', 'middle_name']->birth_place",-0.632298693765369,0.17806615363595935,0.99909,0.719,0.969,False,0.7870423006068077
"['age', 'full_phone_num', 'gender']->city",-0.21089303468381604,0.6153016311005739,0.999868,0.955,0.977,False,0.9899086395955972
"['city', 'register_date']->last_name",0.04554206378577452,0.006687535283971147,0.997246,0.5179999999999998,0.663,False,0.8826250229172663
"['age', 'download_month', 'full_phone_num', 'gender']->middle_name",-0.4030996445449313,0.6110196707470794,0.999927,0.968,0.979,False,0.9922333725420304
"['full_phone_num', 'middle_name']->gender",-2.603874797263875,0.6599682165175209,1.0,1.0,1.0,False,1.0
"['download_month', 'register_date']->birth_place",-0.01703401005405003,0.18100440309059196,0.995794,0.44499999999999995,0.966,False,0.686012310160659
"['birth_place', 'middle_name']->download_month",-0.6936919813431166,0.30454461836547736,0.998306,0.6839999999999999,0.874,False,0.7258196807335867
"['age', 'middle_name']->last_name",-0.14640371934680907,0.1491297407772919,0.999456,0.7749999999999999,0.86,False,0.9613949692710942
"['download_month', 'full_phone_num', 'register_date']->zip_code",-0.5169117981103797,0.6158206431994834,0.999888,0.972,0.984,False,0.9933142213899465
"['birth_place', 'ethnic', 'full_phone_num', 'gender', 'race']->name_prefix",-0.6108533443460928,0.6882986789331031,1.0,1.0,1.0,False,1.0
"['full_phone_num', 'register_date']->gender",-1.8250384843570653,0.6107641299888602,0.999842,0.961,0.983,False,0.9618523415684728
"['age', 'register_date']->last_name",0.0042706169653080606,0.0004399813021260801,0.996,0.44499999999999995,0.575,False,0.8443198264743251
"['age', 'download_month']->birth_place",0.024419441119904017,0.1078312142034949,0.994428,0.253,0.923,False,0.4454167821048183
"['age', 'full_phone_num']->gender",-1.2435395366737656,0.6139666576953876,0.999844,0.961,0.986,False,0.9639282912531268
"['download_month', 'zip_code']->middle_name",-0.05429578829495285,0.007184231375938155,0.994257,0.3039999999999998,0.499,False,0.725477041852478
"['birth_place', 'middle_name']->full_phone_num",-0.5677439272868274,0.31719301803414546,0.999201,0.867,0.9299999999999999,False,0.9142479557278244
"['birth_place', 'city']->download_month",-0.3089849100924318,0.20699403008727496,0.990914,0.3729999999999999,0.747,False,0.4429946128493751
"['birth_place', 'download_month', 'ethnic', 'gender']->name_suffix",-0.07658174710839138,0.2991459156106231,0.995298,0.962,0.989,False,0.4144195390228208
"['birth_place', 'full_phone_num', 'gender', 'race']->ethnic",-9.28084053643729,0.6923169121445499,1.0,1.0,1.0,False,1.0
"['gender', 'zip_code']->middle_name",-0.05707540876107431,0.006945204112020931,0.993799,0.30699999999999994,0.486,False,0.7219217330845196
"['age', 'birth_place', 'download_month', 'full_phone_num']->city",-0.49675252784980084,0.6520666789667515,0.999884,0.962,0.982,False,0.9915297043303848
"['birth_place', 'city']->full_phone_num",-0.2662629009805011,0.18349596299048543,0.992658,0.712,0.821,False,0.7280693571785756
"['city', 'download_month']->gender",0.038285237261818206,0.030727338416984107,0.994418,0.2659999999999998,0.733,False,0.32357483937485954
"['full_phone_num', 'zip_code']->last_name",-0.3418586984525198,0.6134883886415208,0.999662,0.949,0.959,False,0.9847124923073834
"['age', 'birth_place', 'gender']->download_month",-0.2110125443848987,0.2566093413849414,0.99213,0.355,0.766,False,0.4558823118361598
"['age', 'download_month', 'full_phone_num', 'gender']->zip_code",-0.30924398127604236,0.6135915232973514,0.999936,0.969,0.983,False,0.9938284033306728
"['city', 'download_month', 'gender']->middle_name",-0.08367669835739266,0.0026746569412128274,0.99461,0.34599999999999986,0.5369999999999999,False,0.7531634966067471
"['download_month', 'middle_name']->gender",-0.20565123319028444,0.2070682827103767,0.998522,0.6579999999999999,0.877,False,0.686919255626694
"['city', 'download_month']->zip_code",0.7745056785637919,0.3106173331947222,0.99495,0.74,0.863,False,0.9389099861448892
['voter_id']->voter_reg_num,1.0,0.00020072653336455915,1.0,1.0,1.0,False,1.0
"['download_month', 'gender', 'middle_name']->city",0.00011342611310272144,0.1561082042522417,0.998262,0.5659999999999998,0.712,False,0.8684074464784602
"['gender', 'middle_name']->birth_place",-0.5822991838134703,0.17509271355166023,0.999037,0.709,0.965,False,0.7647591871030053
"['birth_place', 'gender', 'register_date']->download_month",-0.4272551952578425,0.19945766534550308,0.992198,0.45199999999999996,0.78,False,0.5127240539011777
"['city', 'full_phone_num', 'gender']->middle_name",-0.5944899756751862,0.6109736753205537,0.999744,0.959,0.969,False,0.9850772327695813
"['city', 'gender']->zip_code",0.7846169867927071,0.3140454696747915,0.994926,0.752,0.874,False,0.9416673789255526
"['gender', 'register_date']->birth_place",-0.025055108729579834,0.17691350798684768,0.99565,0.43699999999999994,0.964,False,0.6777819119622321
"['birth_place', 'download_month', 'register_date']->gender",-0.49783265622444217,0.18411093559864222,0.992826,0.44399999999999995,0.795,False,0.485631696090405
"['city', 'download_month', 'full_phone_num']->last_name",-0.445400547599587,0.6128288701582081,0.999676,0.951,0.964,False,0.9869989825235109
"['full_phone_num', 'gender', 'middle_name']->city",-0.8983412273970592,0.6589927810112328,0.999998,0.998,0.999,False,0.9996914090803485
"['age', 'birth_place', 'download_month', 'name_suffix']->full_phone_num",-0.36512771790081233,0.95898727035019,0.999979,0.992,0.998,False,0.9967964417161532
"['age', 'gender']->birth_place",0.0247771210342268,0.12790497020717517,0.99466,0.249,0.926,False,0.47103425744051475
"['download_month', 'gender', 'middle_name']->zip_code",-0.002856720027878845,0.15364934218054205,0.998224,0.5659999999999998,0.7010000000000001,False,0.8721081104242367
"['full_phone_num', 'gender', 'register_date']->middle_name",-0.613639484104217,0.6106637834578836,0.999848,0.966,0.975,False,0.9887626074942808
"['age', 'birth_place', 'download_month']->gender",-0.2816513598421997,0.2171901667586986,0.992036,0.35199999999999987,0.764,False,0.40086459303849103
"['birth_place', 'download_month', 'ethnic', 'gender']->name_prefix",-0.07975150059975644,0.20122383350714212,0.995295,0.975,1.0,False,0.31186117276483655
['street_address']->voter_reg_num,-2.0020060080838675e-06,-1.849693020972154e-08,0.999908,0.919,0.958,False,0.9912929781472978
"['full_phone_num', 'gender', 'register_date']->city",-0.5194984954982225,0.6150894133522516,0.999872,0.964,0.981,False,0.9912753111580777
"['download_month', 'full_phone_num', 'middle_name']->last_name",-0.9327575548501077,0.6589996646161802,0.999998,0.998,0.999,False,0.9997789910167851
['last_name']->voter_reg_num,0.0014184553832030655,0.00020042232981043462,0.998486,0.46199999999999997,0.649,False,0.9082298107413744
"['full_phone_num', 'gender', 'middle_name']->zip_code",-0.8790619817432257,0.6589961277676866,0.999998,0.998,0.999,False,0.9997104520822757
"['birth_place', 'download_month', 'register_date']->full_phone_num",-0.4686476424701407,0.16978103330823746,0.993783,0.7599999999999999,0.839,False,0.7454705937383126
['first_name']->voter_reg_num,0.0005290665027559704,0.00019983481832785976,0.995562,0.2949999999999998,0.46299999999999997,False,0.8269929435637147
"['city', 'gender']->download_month",0.08000806848415454,0.058058535421406765,0.993862,0.2869999999999999,0.719,False,0.3717778048091742
"['ethnic', 'middle_name', 'name_suffix', 'race']->birth_place",-3.098347988885732,0.9580000000000004,1.0,1.0,1.0,False,1.0
"['birth_place', 'download_month', 'full_phone_num', 'name_prefix', 'name_suffix']->race",-10.49199660085378,1.0,1.0,1.0,1.0,False,1.0
"['birth_place', 'download_month', 'gender', 'register_date']->middle_name",-0.3505181092025593,0.16507721149372223,0.993009,0.5169999999999998,0.613,False,0.7648205818132073
"['gender', 'middle_name']->download_month",-0.26413578813053773,0.15120789623217473,0.998144,0.563,0.83,False,0.6142983912563212
"['full_phone_num', 'gender', 'register_date']->zip_code",-0.507291884427933,0.6145266823544302,0.999864,0.964,0.98,False,0.9912346118075875
"['birth_place', 'download_month', 'gender', 'register_date']->city",-0.1911989859480614,0.211783288615623,0.992706,0.45599999999999985,0.612,False,0.7736031974416825
"['download_month', 'full_phone_num', 'register_date']->last_name",-0.5129848170681521,0.6124179739321507,0.99986,0.967,0.976,False,0.9922154589334841
"['middle_name', 'zip_code']->voter_reg_num",-0.4557852274101095,0.14899996422728867,0.999822,0.8859999999999999,0.935,False,0.9853721636480816
"['age', 'birth_place', 'ethnic', 'gender']->full_phone_num",-0.2438036418278584,0.16417423402757536,0.993671,0.712,0.8009999999999999,False,0.6926747312358715
"['birth_place', 'middle_name']->gender",-0.677167722939628,0.34312110141742813,0.998538,0.738,0.903,False,0.7560713971326867
"['city', 'ethnic']->download_month",0.05739489942441667,0.04368472756523911,0.990072,0.19999999999999984,0.69,False,0.2902871392381606
"['birth_place', 'download_month', 'gender', 'register_date']->zip_code",-0.20965225156586542,0.200683028483848,0.99246,0.45099999999999985,0.5840000000000001,False,0.7712215486551391
"['birth_place', 'name_suffix', 'zip_code']->middle_name",-0.49057241220584236,0.9587057908386085,0.999986,0.989,0.994,False,0.9981177278504892
"['birth_place', 'city']->gender",-0.3822567330274729,0.1758149939002639,0.99136,0.35599999999999987,0.761,False,0.3970609363444803
