fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
['a']->l,0.13017246506095748,0.07381896460799808,0.992653810835629,0.4242424242424243,0.7954545454545454,False,0.5732802288992223
['a']->m,0.2597339159990286,0.15386939466261101,0.9921946740128559,0.4015151515151516,0.7727272727272727,False,0.6281114477055101
"['a', 'f']->c",-0.03297491039426448,-0.00019656604660633903,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9938423549301669
['g']->d,-0.07527004303587992,-0.02924257066548619,0.9965564738292011,0.8560606060606061,0.946969696969697,False,0.7963754851024327
"['a', 'f']->e",0.4932004689331775,0.00250071397270335,0.9998852157943067,0.9848484848484849,0.9924242424242424,False,0.9974303336098242
['e']->b,0.029913197826698767,0.0058419790092635315,0.993801652892562,0.5833333333333334,0.8333333333333334,False,0.5725635695943099
['e']->m,0.0038391743923367194,0.00016794226818672708,0.991505968778696,0.4545454545454546,0.7575757575757576,False,0.5867164580812267
['a']->d,-0.08631147338520373,-0.034469746944849944,0.994605142332415,0.5606060606060607,0.8409090909090909,False,0.46560645492442343
"['e', 'f']->c",0.07032258064516284,0.0021181333814177528,0.9989669421487604,0.9621212121212122,0.9772727272727273,False,0.985206811177429
"['a', 'c']->f",-0.018134715025905912,-8.841412400772963e-05,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9950361784587375
['f']->b,0.08087283342455809,0.008944446049247823,0.9910468319559229,0.7272727272727273,0.8939393939393939,False,0.713154723137061
"['a', 'c']->h",-0.05220883534136478,-0.0003126516084194231,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9936988675830362
"['a', 'c']->j",-0.10647555669311393,-0.0007354303648202665,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9923575349344782
"['a', 'c']->g",-0.00839748075577229,-3.877556286269179e-05,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9953437011408294
"['a', 'c']->i",-0.11489361702127576,-0.0006342989984792213,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9938449504581598
"['c', 'e']->a",-0.01657848324514899,-0.00017613536136285024,0.9995408631772268,0.9621212121212122,0.9772727272727273,False,0.9908560477754658
['f']->d,-0.0662774572593019,-0.03623758388939924,0.9932277318640955,0.75,0.9242424242424242,False,0.6883622290820537
"['c', 'e']->h",-0.05220883534136456,-0.0006160212799426468,0.9995408631772268,0.9621212121212122,0.9772727272727273,False,0.9893591398467934
"['a', 'c']->e",-0.013599062133645035,-6.895241747228997e-05,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9948606672196486
"['c', 'e']->g",0.21569084830106278,0.0022512404887770066,0.9996556473829201,0.9621212121212122,0.9848484848484849,False,0.994464955687048
"['c', 'e']->f",0.20811744386873654,0.0023071404400589746,0.9996556473829201,0.9621212121212122,0.9848484848484849,False,0.9940993967476203
"['a', 'e']->j",-0.10647555669311393,-0.0011031455472475526,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.9885363024017172
"['a', 'e']->i",-0.11489361702127554,-0.0009514484977730664,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.9907674256872396
"['c', 'h']->l",-0.12477698483496757,-0.008195596094709545,0.9989669421487604,0.8863636363636364,0.9545454545454546,False,0.9156210034553223
"['c', 'f']->m",-0.1807174071376536,-0.004641259130165554,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.9696763276276328
"['a', 'h']->c",-0.032974910394264256,-0.0006879811632151123,0.9991965105601469,0.893939393939394,0.946969696969697,False,0.9784482422555844
"['c', 'f']->h",-0.05220883534136478,-0.0006253032168953565,0.9995408631772268,0.9393939393939394,0.9696969696969697,False,0.9873977351660722
"['c', 'f']->g",0.24370188943317084,0.0022505983037017785,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.993015551711244
"['c', 'f']->a",-0.01657848324514899,-0.00017660772492666954,0.9995408631772268,0.9393939393939394,0.9696969696969697,False,0.9891705646063174
"['c', 'f']->e",0.23980070339976622,0.002431761555107048,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.9922910008294727
"['c', 'h']->b",0.44789272030651406,0.03954764455478477,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.9531618326796342
"['a', 'f']->j",-0.10647555669311393,-0.0007354303648202665,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9923575349344782
"['a', 'f']->i",-0.11489361702127576,-0.0006342989984792213,0.9997704315886135,0.9696969696969697,0.9848484848484849,False,0.9938449504581598
"['a', 'h']->f",-0.018134715025905912,-0.00030944943437372086,0.9991965105601469,0.893939393939394,0.946969696969697,False,0.9826266246055813
"['f', 'h']->c",-0.032974910394264256,-0.0006879811632151123,0.9991965105601469,0.893939393939394,0.946969696969697,False,0.9784482422555844
"['c', 'j']->l",0.1842276813284851,0.03447066156796297,0.9982782369146006,0.8257575757575757,0.9242424242424242,False,0.8682990305695086
"['e', 'f']->a",0.08507936507936664,0.002270534667540236,0.9989669421487604,0.9621212121212122,0.9772727272727273,False,0.9869916274156961
"['e', 'f']->j",0.0041719989761982434,0.0004721249952878148,0.9989669421487604,0.9621212121212122,0.9772727272727273,False,0.9816396645954729
"['e', 'f']->i",-0.0034042553191473424,0.0004270810103920164,0.9989669421487604,0.9621212121212122,0.9772727272727273,False,0.9852130467001422
"['c', 'h']->d",0.6440657033469165,0.04948889199265494,0.9997704315886135,0.9772727272727273,0.9924242424242424,False,0.9720270426914787
"['f', 'h']->m",0.3253043387784835,0.014620550801483612,0.9996556473829201,0.9545454545454546,0.9772727272727273,False,0.9696763276276328
"['e', 'h']->f",0.1273131014063663,0.0021303121917660706,0.9991965105601469,0.9166666666666667,0.9545454545454546,False,0.9841717536650954
