dataset,algorithm,fd,mu_plus,rfi_prime_plus,g3_prime,is_key,lhs_size,lhs_uniqueness
threshold,pyro,['petal length']->class,0.8691028037383178,0.873178933397902,0.9345794392523364,False,1,0.2866666666666667
threshold,pyro,['petal width']->class,0.8903841145833337,0.8891730528937036,0.953125,False,1,0.14666666666666667
threshold,pyro,['sepal length']->class,0.3792386473429953,0.40775467308460356,0.6956521739130435,False,1,0.23333333333333334
threshold,pyro,['sepal width']->class,0.1723439858479231,0.1971248358199571,0.5354330708661418,False,1,0.15333333333333332
threshold,pyro,['petal length']->sepal width,0.03434256157866411,0.05297574362350969,0.18691588785046728,False,1,0.2866666666666667
threshold,pyro,['sepal length']->petal length,0.053222685139178605,0.10031376415715992,0.1826086956521739,False,1,0.23333333333333334
threshold,pyro,['petal length']->sepal length,0.05977043465361209,0.11072501297076787,0.16822429906542055,False,1,0.2866666666666667
threshold,pyro,['petal length']->petal width,0.19306041208514257,0.2851235846330311,0.3644859813084112,False,1,0.2866666666666667
threshold,pyro,['sepal length']->sepal width,0.052928649922165616,0.0793313472174184,0.21739130434782608,False,1,0.23333333333333334
threshold,pyro,['petal width']->sepal width,0.04992625545488416,0.09992019101254576,0.234375,False,1,0.14666666666666667
threshold,pyro,['petal width']->petal length,0.07966788822190018,0.18880328362181764,0.203125,False,1,0.14666666666666667
threshold,pyro,['sepal length']->petal width,0.10083323164798841,0.136714321408223,0.2782608695652174,False,1,0.23333333333333334
threshold,pyro,['class']->sepal width,0.016706894990293986,0.07005213620967568,0.17687074829931973,False,1,0.02
threshold,pyro,['petal width']->sepal length,0.039635112608745415,0.10038322538428818,0.1640625,False,1,0.14666666666666667
threshold,pyro,['sepal width']->petal length,0.026496265354092552,0.03437052523449281,0.13385826771653545,False,1,0.15333333333333332
threshold,pyro,['sepal width']->petal width,0.0715752888676785,0.09786984586297325,0.2677165354330709,False,1,0.15333333333333332
threshold,pyro,['sepal width']->sepal length,0.043506430686548914,0.05709035359643271,0.14173228346456693,False,1,0.15333333333333332
threshold,pyro,['class']->petal length,0.060729998093753235,0.21016562576462766,0.17006802721088435,False,1,0.02
threshold,pyro,['class']->petal width,0.1431598062953996,0.3126095096535498,0.3333333333333333,False,1,0.02
