fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['c', 'e', 'f', 'g', 'i', 'j', 'k', 'l', 'm', 'n', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.05439042039046604
"['c', 'e', 'f', 'g', 'i', 'j', 'k', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.06640584640795044
"['c', 'e', 'f', 'g', 'i', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.061827833358041984
"['c', 'e', 'f', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'p']->a",1.0,1.0,1.0,1.0,False,0.06035322664367415
"['c', 'e', 'f', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.05859299591754197
"['c', 'e', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.05746184391444309
"['c', 'e', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.055239328673860055
"['c', 'e', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.055805417746021546
"['c', 'e', 'g', 'h', 'i', 'j', 'k', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.058170964372030065
"['c', 'e', 'g', 'h', 'i', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.06399993299719697
"['d', 'e', 'f', 'g', 'h', 'i', 'k', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.07381788424988656
"['d', 'e', 'f', 'g', 'i', 'k', 'l', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.0752918589208762
"['d', 'e', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.06289082572122617
"['d', 'e', 'g', 'i', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.07760604066366283
"['d', 'e', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.0743678317375076
"['e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.07121764801311814
"['e', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.08010137578992005
"['e', 'f', 'g', 'h', 'i', 'k', 'l', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.0866651712201475
"['e', 'f', 'g', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.07478357252798218
"['e', 'f', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p']->a",1.0,1.0,1.0,1.0,False,0.0825913997539961
"['e', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q']->a",1.0,1.0,1.0,1.0,False,0.07776080311813349
