fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
['whole_height']->rings,0.05842851461472787,0.07003076437589664,0.6677040938472588,0.20594965675057209,False,0.016580235867183157
['whole_height']->height,0.07271671521357237,0.09145765789496094,0.6413694038783816,0.14302059496567507,False,0.01719938784846542
['shucked_weight']->whole_height,0.0022360553227359636,0.0036899185376049084,0.36629159683983725,0.005634861006761833,False,0.0005731737720701124
['whole_height']->viscera_weight,0.01127610328849138,0.012469687915558624,0.5884606176681829,0.016590389016018305,False,0.0012842235441727912
['whole_height']->length,0.06041470329025689,0.07448068095923635,0.6241321522623893,0.10183066361556065,False,0.011023555535633611
['whole_height']->shell_weight,0.02672775388059556,0.03339346848823652,0.5992338999281781,0.04233409610983982,False,0.0036953083685767885
['whole_height']->sex,0.14077955505508044,0.14672970842776722,0.7878860426143165,0.4931350114416476,False,0.05510969430340029
['whole_height']->shucked_weight,0.004749746347803896,0.006464939859483696,0.5851089298539622,0.008581235697940504,False,0.0006141211182211226
['whole_height']->diameter,0.06548430516301085,0.08499330404807502,0.628920277711276,0.11327231121281464,False,0.013095109194497523
['shucked_weight']->rings,0.05555307779473928,0.07516545931259044,0.5156811108451042,0.2400450788880541,False,0.03021230252112128
['shucked_weight']->length,0.044885459387543736,0.06849413743376256,0.42853722767536506,0.10330578512396695,False,0.017681148597777807
['shucked_weight']->viscera_weight,0.0044712253047684,0.007169551032853192,0.37036150347139096,0.012021036814425245,False,0.0012926245442540507
['shucked_weight']->sex,0.1446368034351293,0.15693155822152813,0.6983480967201341,0.526671675432006,False,0.09399584387480481
['viscera_weight']->shucked_weight,0.0025583539124577337,0.004870829344316705,0.2183385204692363,0.009705793145283591,False,0.001191263350605265
['shucked_weight']->height,0.05930915665760761,0.092021920976724,0.4663634187215705,0.1626596543951916,False,0.02995005455156341
['viscera_weight']->rings,0.06863885851418583,0.10677969094649432,0.4304524778549198,0.278434940855323,False,0.06012310902897011
['shucked_weight']->diameter,0.05422281701865361,0.07921838412472482,0.4407469475700263,0.12246431254695718,False,0.021268564495911635
['viscera_weight']->whole_height,0.0021438615744618916,0.004835307177747327,0.21762030165190327,0.008795875037913254,False,0.0011046083203535284
['viscera_weight']->length,0.03811788631513102,0.0764758123081827,0.30356715345942065,0.11768274188656354,False,0.028835884995882743
['shell_weight']->viscera_weight,0.005403370520810857,0.020952436624921307,0.24443380416566918,0.02922177791448785,False,0.007035887571273269
