fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['height', 'rings', 'sex', 'shell_weight', 'whole_height']->length",1.0,1.0,1.0,1.0,False,0.00014511619581847324
"['height', 'length', 'viscera_weight', 'whole_height']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['height', 'length', 'viscera_weight', 'whole_height']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['height', 'length', 'viscera_weight', 'whole_height']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['height', 'length', 'viscera_weight', 'whole_height']->rings",1.0,1.0,1.0,1.0,True,-8.65529869997772e-13
"['height', 'length', 'viscera_weight', 'whole_height']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
"['length', 'rings', 'viscera_weight', 'whole_height']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['length', 'rings', 'viscera_weight', 'whole_height']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['length', 'rings', 'viscera_weight', 'whole_height']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['length', 'rings', 'viscera_weight', 'whole_height']->height",1.0,1.0,1.0,1.0,True,-2.913225216616411e-13
"['length', 'rings', 'viscera_weight', 'whole_height']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
"['diameter', 'viscera_weight', 'whole_height']->sex",1.0,1.0,1.0,1.0,False,0.0006041886645762329
"['diameter', 'rings', 'viscera_weight', 'whole_height']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['diameter', 'rings', 'viscera_weight', 'whole_height']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['diameter', 'rings', 'viscera_weight', 'whole_height']->length",1.0,1.0,1.0,1.0,True,-7.400746682151293e-13
"['diameter', 'rings', 'viscera_weight', 'whole_height']->height",1.0,1.0,1.0,1.0,True,-2.913225216616411e-13
"['height', 'sex', 'viscera_weight', 'whole_height']->diameter",1.0,1.0,1.0,1.0,False,7.559379404720179e-05
"['rings', 'sex', 'viscera_weight', 'whole_height']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['rings', 'sex', 'viscera_weight', 'whole_height']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['rings', 'sex', 'viscera_weight', 'whole_height']->length",1.0,1.0,1.0,1.0,True,-7.400746682151293e-13
"['rings', 'sex', 'viscera_weight', 'whole_height']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['rings', 'sex', 'viscera_weight', 'whole_height']->height",1.0,1.0,1.0,1.0,True,-2.913225216616411e-13
"['diameter', 'height', 'length', 'whole_height']->sex",1.0,1.0,1.0,1.0,False,0.00040279244303753625
"['diameter', 'height', 'length', 'rings', 'whole_height']->shucked_weight",1.0,1.0,1.0,1.0,True,1.8011703240006227e-11
"['diameter', 'height', 'length', 'rings', 'whole_height']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['diameter', 'height', 'length', 'rings', 'whole_height']->viscera_weight",1.0,1.0,1.0,1.0,True,1.3454015679315035e-11
"['height', 'length', 'rings', 'whole_height']->sex",1.0,1.0,1.0,1.0,False,0.0008055848861149295
"['length', 'shell_weight', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,False,7.559379404720179e-05
"['length', 'shell_weight', 'shucked_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,False,0.0002013962214987286
"['diameter', 'shell_weight', 'shucked_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,False,0.00040279244303753625
