fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
['petal length']->class,0.8691028037383178,0.873178933397902,0.9533333333333334,0.9345794392523364,False,0.602282339900891
['petal width']->class,0.8903841145833337,0.8891730528937036,0.96,0.953125,False,0.7545649546299469
"['sepal length', 'sepal width']->class",0.488725490196078,0.5030910892097064,0.9266666666666666,0.6764705882352942,False,0.10011705419056949
"['sepal length', 'sepal width']->petal length",0.16409849799533271,0.1695623240194282,0.8200000000000001,0.20588235294117646,False,0.015959837303135105
"['petal length', 'sepal width']->sepal length",0.18084490740740733,0.21160713839495912,0.86,0.25,False,0.017167890514750317
"['petal length', 'sepal length']->sepal width",0.188140001857926,0.19599295190143803,0.8666666666666667,0.25925925925925924,False,0.017121319797322898
"['petal length', 'sepal length']->petal width",0.18954730925069985,0.1975558797588723,0.8666666666666667,0.25925925925925924,False,0.01706199996334512
"['petal width', 'sepal length']->petal length",0.11465365763432944,0.1292339001224622,0.78,0.175,False,0.014869175571172177
"['petal width', 'sepal width']->sepal length",0.0641946191474495,0.07481773555184987,0.6933333333333334,0.1320754716981132,False,0.012523526421788667
"['petal width', 'sepal length']->sepal width",0.08366293652324941,0.08425416790231512,0.78,0.175,False,0.011566377978939335
"['petal length', 'sepal width']->petal width",0.17365142802113154,0.2115514333937179,0.8666666666666667,0.2857142857142857,False,0.019474985017556512
"['petal width', 'sepal width']->petal length",0.07311953291722584,0.09299782742426646,0.7,0.1509433962264151,False,0.014938940346041374
"['petal length', 'petal width']->sepal width",0.03574988745256957,0.027090869185481103,0.7266666666666667,0.14583333333333334,False,0.005043492333448252
"['petal length', 'petal width']->sepal length",0.05833092206790147,0.06825611518888906,0.7266666666666667,0.14583333333333334,False,0.011241475609633289
"['sepal length', 'sepal width']->petal width",0.12956443170488563,0.13098075319506333,0.8200000000000001,0.20588235294117646,False,0.014586508613400828
