fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
['d']->e,0.9999999999999999,0.9982967416522328,1.0,1.0,1.0,False,1.0
['a']->j,0.01607021663774788,0.012457692718431047,0.9906840147185064,6.142317496393712e-05,0.6692362028193237,False,0.014013993933444912
"['a', 'd']->g",0.06874131798755623,0.10649535920026097,0.9960685168848287,0.008107859095236813,0.2772027886121433,False,0.17556764248219356
"['g', 'm']->k",0.008561610106321615,0.027745958109189783,0.9962828236080543,0.06357298608765094,0.9171094253861982,False,0.22426955506454044
"['d', 'g']->i",0.02127643526830325,0.03699028045928751,0.9943382267440645,0.005098123522004894,0.8543656521605602,False,0.0574647222068758
"['d', 'g']->k",0.015063745972870524,0.04294589472746421,0.9963641049496239,0.01772058597708903,0.9168023095113786,False,0.18135116838931017
"['a', 'g']->e",0.08998480118044849,0.14151424690800218,0.9983121350674584,0.003716102085316808,0.4257547372623691,False,0.2245311691558147
"['e', 'g']->k",0.015063745972870524,0.04294589472746421,0.9963641049496239,0.01772058597708903,0.9168023095113786,False,0.18135116838931017
"['g', 'm']->b",0.25269270252881293,0.29429652263250217,0.9907316445131891,0.055618684929824136,0.7655170295752587,False,0.3480781526614594
"['a', 'h']->f",0.6672647731454804,0.6443388439496934,0.9990842606522885,0.39071281594545615,0.8430023647922361,False,0.6677538138783561
"['a', 'd']->c",0.0005669261399613434,0.0038679110714769926,0.9954539795378693,0.0035011209729428616,0.036423942753600946,False,0.5421624366156289
"['e', 'g']->i",0.02127643526830325,0.03699028045928751,0.9943382267440645,0.005098123522004894,0.8543656521605602,False,0.0574647222068758
"['a', 'e']->g",0.06874131798755623,0.10649535920026097,0.9960685168848287,0.008107859095236702,0.2772027886121433,False,0.17556764248219356
"['a', 'm']->e",0.0364066699214719,0.05578534120117651,0.9957065613822528,0.03762169466539733,0.4024446423635638,False,0.20074613973222605
"['d', 'g']->o",0.18415670529448236,0.1684905154623403,0.9926239691441933,0.020945302662694565,0.7885507201867265,False,0.1747548121232392
"['e', 'g']->b",0.24616452569283553,0.2964923085992201,0.9908435534972977,0.02392432664844457,0.7600810785909524,False,0.3142726604503375
"['a', 'g']->f",0.23584228388774475,0.2129480492226235,0.9988705255092359,0.02162095758729765,0.6394459629618254,False,0.2658754858243749
"['d', 'm']->k",0.016059848223864193,0.037779493942051684,0.9933774287692473,0.06805687786001657,0.9174779644359817,False,0.2186958184053486
"['e', 'm']->k",0.016059848223864193,0.03777949394205157,0.9933774287692473,0.06805687786001657,0.9174779644359817,False,0.2186958184053485
"['e', 'g']->o",0.18415670529448236,0.1684905154623403,0.9926239691441933,0.020945302662694565,0.7885507201867265,False,0.1747548121232392
"['a', 'g']->h",0.15841806602309816,0.16870270399369586,0.9985813116008918,0.007432204170633616,0.5372377998218728,False,0.21530336796991772
"['g', 'h']->f",0.5921841796930454,0.5772663147596806,0.994730136443233,0.1557691717084857,0.8042443413900064,False,0.5830854922536697
"['g', 'h']->j",0.527249816128042,0.5155389363692019,0.9956297112018266,0.3970086913792571,0.8289057461380178,False,0.5174979648417496
"['d', 'g']->b",0.24616452569283553,0.2964923085992201,0.9908435534972977,0.02392432664844457,0.7600810785909524,False,0.3142726604503375
"['a', 'g']->m",0.03898269301037227,0.06545827094708392,0.9983006751679496,0.004115352722582455,0.47624458708270634,False,0.22913460148095025
"['d', 'g', 'm']->a",0.01372347487081571,0.036371512960483965,0.9938397126266175,0.051994717606952956,0.17594668468413133,False,0.28805882173314357
"['e', 'g']->j",0.1979737203018168,0.17118665670955907,0.9917802809671383,0.0096741500568166,0.7292159331715856,False,0.1766508690268283
"['d', 'g', 'm']->c",0.0002765994394812177,0.0006395645986218002,0.9936736318014894,0.050029176008107745,0.11218942907158869,False,0.5941321149116136
"['e', 'h', 'm']->i",0.0428797295097737,0.05495630806235685,0.9966547940252792,0.11436995178280773,0.8603544117195417,False,0.1806086403638405
"['d', 'h', 'm']->i",0.042879729509774145,0.05495630806235671,0.9966547940252792,0.11436995178280773,0.8603544117195417,False,0.18060864036384036
"['d', 'h', 'm']->b",0.06318766179186985,0.08478858048419542,0.9940445439465128,0.060225423052117755,0.7168084518288751,False,0.2074693877238296
"['e', 'h', 'm']->b",0.06318766179186963,0.08478858048419556,0.9940445439465128,0.060225423052117644,0.7168084518288751,False,0.20746938772382975
"['a', 'e']->f",0.21643446053677307,0.20197185598690875,0.9977571156282196,0.02177451552470755,0.6308160068793955,False,0.2541326576026432
"['g', 'h']->i",0.03733964148599611,0.04926171469089808,0.9940270117150667,9.213476244585017e-05,0.8543656521605602,False,0.05863688001316002
"['g', 'h']->k",0.017959205716508442,0.09772668262426168,0.994309264795561,0.005313104634378396,0.9167101747489328,False,0.202137893669185
"['g', 'm']->i",0.023960122018624186,0.03537920499279614,0.9932204102251464,0.04812505758422658,0.8554098461349467,False,0.09220397963600128
"['g', 'h', 'm']->e",0.08319082979228443,0.12113059544482768,0.9942507297039136,0.036853904978348284,0.4482970424741255,False,0.2607635654574837
"['e', 'h']->k",0.021898866902940406,0.10781490093234015,0.9917181334133413,0.013021713092349785,0.9167101747489328,False,0.19973698001017695
"['a', 'h']->e",0.031663469312264936,0.05842921443650775,0.9944103250748012,0.0012284634992782983,0.3538896225545899,False,0.0958442234069254
"['e', 'h']->j",0.426154048269078,0.43332132214924135,0.9902857874549831,0.31255182580387586,0.776757470593655,False,0.43553428557395824
"['d', 'g']->j",0.1979737203018168,0.17118665670955918,0.9917802809671383,0.0096741500568166,0.7292159331715856,False,0.17665086902682842
"['d', 'h', 'm']->o",0.33904766536557207,0.30531455988993605,0.9959936644054034,0.1988268173581893,0.8339424464850588,False,0.38086179409626975
"['e', 'h', 'm']->o",0.33904766536557207,0.30531455988993617,0.9959936644054034,0.1988268173581894,0.8339424464850588,False,0.3808617940962699
"['g', 'm']->o",0.1678223760868761,0.15659466086204474,0.9921223707574958,0.05525014588004051,0.7826233838027088,False,0.18295604458352963
"['g', 'h']->o",0.31025815103812604,0.29689188497403174,0.9902741011870889,0.012038942292927124,0.8188016338564541,False,0.29919948009424147
"['a', 'f']->h",0.4744470699638873,0.5175458980625428,0.9962816389468376,0.006388010196247018,0.7279567580848254,False,0.5375367042729331
"['a', 'd']->m",0.026851654849623374,0.049310409579028325,0.9966534471333863,0.005835201621571806,0.4767666840698995,False,0.19322630999848675
"['a', 'f']->e",0.030899170597318393,0.05914594084040149,0.992289032594813,0.0015048677866159599,0.35091059856884,False,0.09449004591186695
"['a', 'e']->c",0.0005669261399613434,0.0038679110714769926,0.9954539795378693,0.0035011209729429726,0.036423942753600946,False,0.5421624366156289
"['d', 'h']->j",0.426154048269078,0.43332132214924135,0.9902857874549831,0.31255182580387586,0.776757470593655,False,0.43553428557395824
"['e', 'g', 'm']->a",0.01372347487081571,0.036371512960483965,0.9938397126266175,0.05199471760695307,0.17594668468413133,False,0.28805882173314357
"['d', 'h']->k",0.021898866902940406,0.10781490093234015,0.9917181334133413,0.013021713092349785,0.9167101747489328,False,0.19973698001017695
"['e', 'g', 'm']->c",0.0002765994394812177,0.0006395645986218002,0.9936736318014894,0.050029176008107745,0.11218942907158869,False,0.5941321149116136
"['d', 'g', 'h']->m",0.03918737795093474,0.06922395881393364,0.994697054590116,0.00853782131998404,0.4759988943828507,False,0.20247157259481816
"['f', 'g']->i",0.029257887094475854,0.04282195152372449,0.992011753959587,0.0006142317496389271,0.8542735173981143,False,0.05243690604857516
"['a', 'e']->m",0.026851654849623374,0.049310409579028464,0.9966534471333863,0.005835201621571917,0.4767666840698995,False,0.1932263099984869
"['e', 'h', 'm']->f",0.607694141094221,0.5433063042828775,0.9974490263693429,0.35646939590307425,0.8207057522803354,False,0.6446050899340697
"['e', 'g', 'm']->f",0.10038133308081632,0.08013762501849447,0.996076437891913,0.079205184115967,0.592057983477166,False,0.22535862921306204
"['g', 'h', 'o']->b",0.2478754445545569,0.3004256714194763,0.9917667082960329,0.031172261294186265,0.761800927489942,False,0.31377420256072636
"['a', 'd']->f",0.21643446053677307,0.20197185598690887,0.9977571156282196,0.02177451552470755,0.6308160068793955,False,0.2541326576026433
"['d', 'h', 'm']->f",0.607694141094221,0.5433063042828775,0.9974490263693429,0.35646939590307425,0.8207057522803354,False,0.6446050899340697
"['d', 'g', 'm']->f",0.10038133308081632,0.08013762501849436,0.996076437891913,0.079205184115967,0.592057983477166,False,0.22535862921306193
"['d', 'f', 'g']->h",0.4713834721524054,0.5080736262248825,0.9972481753602236,0.03015877890728169,0.7166856054789472,False,0.5526666249622905
"['a', 'd']->h",0.1289239665146854,0.1391853689387276,0.9970757864027568,0.009274899419551064,0.5203157151193145,False,0.18734256043004943
"['a', 'e']->h",0.12892396651468552,0.13918536893872752,0.9970757864027568,0.009274899419551064,0.5203157151193145,False,0.18734256043004935
"['f', 'g', 'o']->b",0.2468195815874754,0.29809392704484766,0.9903006089250145,0.020392494088019464,0.7615552347900862,False,0.3116705853260757
"['e', 'g', 'h']->m",0.03918737795093474,0.06922395881393353,0.994697054590116,0.008537821319984151,0.4759988943828507,False,0.20247157259481804
"['e', 'f', 'g']->h",0.4713834721524053,0.5080736262248825,0.9972481753602236,0.03015877890728158,0.7166856054789472,False,0.5526666249622905
"['d', 'f', 'm']->j",0.2690095447617591,0.2200763619608053,0.9950172488983997,0.08421117287552593,0.7644728356008722,False,0.28611837596629747
