dataset,algorithm,fd,mu_plus,rfi_prime_plus,g3_prime,is_key,lhs_size,lhs_uniqueness
letter,hyfd,"['Y-ege', 'high', 'onpix', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-bar', 'y-box', 'yegvx']->lettr",1.0,1.0,1.0,False,13,0.9114
letter,hyfd,"['Y-ege', 'high', 'onpix', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xybar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.9018
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar']->lettr",1.0,1.0,1.0,False,12,0.90975
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.91215
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar']->lettr",1.0,1.0,1.0,False,12,0.906
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.90685
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.89915
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-box']->lettr",1.0,1.0,1.0,False,11,0.88715
letter,hyfd,"['Y-ege', 'high', 'width', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar']->lettr",1.0,1.0,1.0,False,12,0.903
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.89845
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.89195
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x2bar', 'x2ybr', 'xegvy', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.89275
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box']->lettr",1.0,1.0,1.0,False,11,0.87
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.89245
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-box', 'y2bar']->lettr",1.0,1.0,1.0,False,11,0.87015
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-box', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.87955
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-ege', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar']->lettr",1.0,1.0,1.0,False,11,0.8809
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.88485
letter,hyfd,"['Y-ege', 'high', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar']->lettr",1.0,1.0,1.0,False,12,0.8873
letter,hyfd,"['Y-ege', 'high', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.89145
letter,hyfd,"['Y-ege', 'high', 'x-bar', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.8915
